ed20a6eb1c4a7b437c02,2017-06-23,6b7d63713e1f33298ad9,visa,00227140d054052440db,652
45a2bc96a1909a0acda0,2017-06-14,ec803d0a7597dcdb1c62,visa,00152f5f40eb881a1fee,4000
3462baa65e8c1f606a6e,2017-06-25,2c13235cb9092a2356b4,amex,000a7f0bbfe6da406b99,1399
7b5265cad6cee95ff686,2017-06-15,5f0fc79301ff846d297b,visa,0038d33216a2395fcc66,131
1e19774c5a87250b9457,2017-09-03,21d97314365dc5b80c2c,visa,000503ac74da10000390,10000
c4bc7ece7e873758ee08,2017-08-10,61eb8335bf70bbcd5d8e,visa,00400ed83a8158249ecf,100
aa0e9cc9099bfd2d3ae5,2017-09-15,00e67504a902f2aca60f,visa,003cf103f812ff4caf6e,90
33cafd42f44b71e67c6d,2017-09-20,ea0f61ce0349371b2bbc,visa,000a7f0bbfe6da406b99,543
975b875949a07d9d61d3,2017-10-17,245a80ffa5905a18b78a,visa,000a7f0bbfe6da406b99,270
5254da667372a3837aa1,2017-09-26,c347313db04281c5bb0a,visa,001221bd0ba2dfdc64a5,7863
e15fee6464185862697b,2017-11-07,e9fe5c3bcf4b60458b32,visa,003245123ee608fadd65,2300
288f981cdaa5ebee3e7e,2017-12-13,fb8abae4859c0b3d002e,dscvr,000ec347020644e08a55,4494
42c1597a35c00aac862a,2017-08-21,52620f4e73a67b328155,visa,0031acb0ca7f57bc9950,2400
4c9b2612859db23c774e,2017-09-10,43c2bfecf367dfe87dc7,dscvr,0031acb0ca7f57bc9950,4600
5dbb9ea4c25fbe09f8b1,2017-05-29,d352992d37d7265987ee,amex,0031acb0ca7f57bc9950,4500
659a9fb27b1d398a5b04,2017-05-10,12c4e8dc5fe32aaf2280,visa,0031acb0ca7f57bc9950,3500
6df2ac6419499c7b96c5,2017-03-10,203143e6343064236ef2,visa,0031acb0ca7f57bc9950,700
28ff8fdafa72f101fcb2,2017-06-06,1a6a1aeb9a8dfc9a3dcc,visa,0019aac28a676cbe5615,2520
bfa4291360a31a696448,2017-11-29,646a357915fbaea9f340,visa,0031acb0ca7f57bc9950,950
cc411868b5ba363d1917,2017-02-04,db35324cb06aa42a2b03,visa,000a7f0bbfe6da406b99,2599
50eba4fd710a50919788,2017-01-12,c927d3b172c5a4642e29,visa,000940ee9f0e65b5a0fe,1499
5e82d2a389d7a6a7d007,2017-01-06,0382ab08532a69242672,visa,003c2b39ac6cf76a623e,6993
a97304ade72f4b904fe3,2017-02-02,d8a3f3969b98914f6928,mc,003a2850db225ceda20f,14900
9f3301acc0bedbc629f6,2017-02-02,f40a665a9a94d1cb0509,visa,003a2850db225ceda20f,5500
49f4661cac3206f362c9,2017-02-14,114430fb313fd5283220,visa,00320ad0c78d093c6fde,2400
bb12b8da27dad2e8a8dd,2017-03-24,51269f3d8c53e1640579,visa,000a7f0bbfe6da406b99,219
1e70a5d6ed37ca4a64ba,2017-03-11,c2c59c829ff892d1f4ad,amex,000a7f0bbfe6da406b99,884
8f0d383396a547ae164b,2017-03-16,8f6e4ced833fe6fa5672,visa,00385c5cfa641ba0b194,150
bb3222bc6776d5a2a139,2017-04-12,7a3518c60dedaecba732,visa,000a7f0bbfe6da406b99,699
4b22af6b7171b6c7c2ef,2017-04-05,6be3e325c5211caa65cb,visa,000397865927f9d833df,47700
631476bd75724f4c06cf,2017-08-09,6198bfc2b9df881dab83,visa,000a7f0bbfe6da406b99,12000
c09612c5862cb07c71c4,2017-11-15,bd6fd298bc8dfa4dc1bd,dscvr,000a7f0bbfe6da406b99,299
7e1a838c6e7011285efe,2017-08-09,a77b561eaabc7087c4ea,mc,00086c78713bc825a214,8158
021e83afffb1e5c1b444,2017-09-28,e65693cedae5807a64b7,visa,003c1303fabe152ef817,5400
f243090a9bc2babe4db0,2017-10-02,73eb0279e597b3b018b4,amex,0040ebf0dac66d470422,119827
07b7baa0f106af1dc288,2017-08-09,e007c19066f480253036,visa,000a7f0bbfe6da406b99,259
dc4210aed46a81c2893b,2017-10-15,054443680bdcd3a0c2ea,dscvr,001885123fdb83c63500,22500
1e63cd1e6bab03926672,2017-10-11,245a80ffa5905a18b78a,visa,000a7f0bbfe6da406b99,378
93a0201b67695316dda1,2017-11-07,e9fe5c3bcf4b60458b32,visa,003245123ee608fadd65,9894
4a145e8015805b75e34c,2017-12-22,fe24e229f490c8ff1a11,visa,0026d57f99090b41ae85,1186
cbe0a2ca9f22a4351a4c,2017-05-16,b8f44c00fc34a2e60846,visa,0031acb0ca7f57bc9950,400
3e8e96c67783d40e729a,2017-10-10,2f44531da11e7f2a0ba7,dscvr,0031acb0ca7f57bc9950,1000
9c0940f3451960557eba,2017-11-30,20de35041e516e4cda15,visa,0031acb0ca7f57bc9950,3000
41566e4efa0813150081,2017-01-04,0454af3688af16db2bbf,visa,000a7f0bbfe6da406b99,1455
56a18d0c802d935ce91d,2017-01-10,7ed7b0e82076f98f5824,mc,000a7f0bbfe6da406b99,3568
cdb093b9291046328d16,2017-01-15,0430a89074c1e6481bdb,visa,000a7f0bbfe6da406b99,349
7daed89f896c6c3a11b5,2017-02-02,17ba9f8267410bd26f6a,visa,003a2850db225ceda20f,5500
ebdc4cd99f26724ec4cc,2017-03-18,a303336d7c3c4e9e238b,visa,000a7f0bbfe6da406b99,899
d3569fe66d1fd4855a3b,2017-01-29,0f564478121469a7e01a,visa,000a7f0bbfe6da406b99,1039
d90d2d759150caecbc9c,2017-05-12,7dafca246ff81e50365a,visa,000a7f0bbfe6da406b99,3436
8e973c9a2a26ad3dfcd1,2017-05-01,13c8f06fd028dd0719e5,visa,003aaff3df0ca1cc4ee1,1500
cfe9763835738280ec6c,2017-07-02,af4323cb947b8f0351fe,mc,001456d92510d7e7ec87,17625
64686786957d054ca465,2017-08-29,ff102c0df424b7121189,amex,000397865927f9d833df,4310
e337ccf5ad1666c82c05,2017-09-18,1ab82f63e5b65cef9bda,visa,003a4a4b75d9d949ac85,4413
3781c83a9e00568c4bbf,2017-09-29,858f4faed2edde7ca358,visa,000a7f0bbfe6da406b99,299
10f5259cc6a295334637,2017-11-01,673c0fe6ce1e082d7855,visa,000a7f0bbfe6da406b99,645
2897ec80e74368637b22,2017-12-20,f2f095ad2c053eda095a,mc,000ec347020644e08a55,6902
5723e0a4404489d23f27,2017-07-24,3d853b6bb0a28f0142a1,mc,0031acb0ca7f57bc9950,2900
49d326f974292faa1c5d,2017-01-09,44858be2dc7582dea9a2,amex,0031acb0ca7f57bc9950,2900
6ee0f179d2890a6a1121,2017-04-04,bde14275cc23a5fec153,visa,0031acb0ca7f57bc9950,3000
87ae32f509c90b66a1ba,2017-10-17,546132e1897a1b8dc35d,mc,0031acb0ca7f57bc9950,1500
91e5832f66ea1eafdb0b,2017-07-30,25252442fd9758b5666f,amex,0031acb0ca7f57bc9950,2900
e7ed06534baf5da84355,2017-01-10,aa1e4d34bc5fbf52e4d4,visa,000a7f0bbfe6da406b99,7
86a035553e6770438be8,2017-01-17,d91bb6a1bbdd3b048596,visa,000a7f0bbfe6da406b99,6380
8115b177cdd8ba49bcee,2017-02-16,b48a28555d11701ee9ca,visa,000a7f0bbfe6da406b99,800
7993a1398327b0a226ee,2017-05-12,1bd20b569bc7cb383ca1,mc,001332d7fd1897df908c,1750
dcbf72214f9e12eb3981,2017-08-11,38e680c3497a29f3ae95,mc,0011ed4d7b46a3359473,1284
871a17c919c9321d600a,2017-06-07,746ea21710b277e8bf6a,visa,000a7f0bbfe6da406b99,348
6b11451cc1a664b29d9d,2017-07-07,a26ce6238ddc1dbaed98,dscvr,000a7f0bbfe6da406b99,398
27fe0793cf791c4e05d7,2017-08-21,15d68fb6f4fa47e07b3b,mc,0032a8b503e5a4fbe8b6,2850
4bae6d3c6c2b08228c2c,2017-12-15,8621576b69402317f5ac,visa,000a7f0bbfe6da406b99,2397
39ad3237690ffb89a2f2,2017-08-24,a6828b675285081ccf0f,visa,000a7f0bbfe6da406b99,26475
f1ac01c1ec3eab2a0014,2017-09-23,8cab0f4f709035fcff8e,visa,00407b6111ab7140aee1,3030
9669fa6b9d9c17e8a806,2017-11-20,264ede7108a826088159,visa,003a48f07898c0a25016,125000
c63f9174ea2cb117d5d6,2017-01-22,9467a08ba17363736bb0,amex,0031acb0ca7f57bc9950,3000
8ef1f71a2bab3a816776,2017-09-10,4f59c94e66a5fa33b36c,visa,0031acb0ca7f57bc9950,4500
df4e9aff57659aadf10a,2017-02-27,2df4a7a0ef18a94264b5,visa,0031acb0ca7f57bc9950,3500
39f286f551bae89be010,2017-07-24,87ed319ce58407b82361,visa,0031acb0ca7f57bc9950,3500
d10edcec2a41c65b51f9,2017-07-30,9ae5c807b15fa2cdd8d5,mc,0031acb0ca7f57bc9950,3500
23a85eb027201827aef3,2017-03-07,5fbc1c928c91fbefc958,mc,000a7f0bbfe6da406b99,42716
e1b86f2101cdc7b67c5d,2017-01-14,36b6b23dc188e0a662e4,visa,00333309746af77c4d25,50
2f03115f5f6e4154c414,2017-02-12,1c9178d6eef5c50d5cc7,dscvr,00256c3d911d205ae799,13512
7c96519f6857e275a22f,2017-02-18,8ecdc86f41cd571307a2,visa,000a7f0bbfe6da406b99,359
8787895ac5a9e7e838eb,2017-05-05,7d2786cfdf28b111759b,mc,000a7f0bbfe6da406b99,1150
54cff87432b90cd05029,2017-09-29,514c0f84493a4b91b278,amex,004060dcf15f345a7674,795
e5625279b2febadbe863,2017-05-04,8aaa8fefbd5ad7ed1102,visa,000a7f0bbfe6da406b99,449
044467ce551deb79a1ba,2017-04-19,5d4448b822747bd08d2a,visa,000a7f0bbfe6da406b99,3390
4361a5a7495a3a09dbe8,2017-06-24,eb6f7675d960701bb3fb,visa,000a7f0bbfe6da406b99,1399
f596983bb9cc4de9ca2d,2017-08-10,61eb8335bf70bbcd5d8e,visa,00400ed83a8158249ecf,400
bf13b27a58bfaec59923,2017-08-04,c5b0b58fe03fbeb3afcb,visa,000a7f0bbfe6da406b99,555
7d9b3047d2c333449898,2017-10-19,f98ce54c1163f92e871c,mc,0040ebf0dac66d470422,26983
e2235e3e537cc9636a90,2017-10-31,0de2b79aa1974669354d,visa,002ca06a3fb8c328a726,39871
e57bf9235b29c9175201,2017-12-23,a9f2d4077387071016fe,visa,000a7f0bbfe6da406b99,200
585a84e7399f5fd6e206,2017-05-04,44ecc0ac48787f89d8fb,visa,0031acb0ca7f57bc9950,500
8f9f89000da669163816,2017-02-20,ca87720be0521182462c,amex,0031acb0ca7f57bc9950,600
23b970530062ee96f55a,2017-09-19,50bcc4fcfdcde600af24,amex,0031acb0ca7f57bc9950,1975
0aabebe4ce54a744e63c,2017-12-05,3cb25f6ac085a994302e,visa,0031acb0ca7f57bc9950,4500
61eca215fcccc478475c,2017-10-04,d87cc2d4468a7464249a,amex,0031acb0ca7f57bc9950,2900
cca762b35e1182e788ee,2017-11-29,646a357915fbaea9f340,visa,0031acb0ca7f57bc9950,350
8fa5eff3aaf426454379,2017-02-17,bd660be1cb6b50b855ba,amex,0001da80b68d73e2217f,31920
bd4fbb07dfda1e462d33,2017-01-02,8dece354351a02dc8258,mc,003c2b39ac6cf76a623e,3479
83011ef7bfc4857910cd,2017-01-16,ba49af5882fc4a0fbaec,mc,000a7f0bbfe6da406b99,4793
8c2ff009bd3c997dc1b4,2017-02-02,6c353bf9c4fdc5191606,visa,003a2850db225ceda20f,5500
3d448341314e60cfe901,2017-02-18,b4118e7f12d0ebc08dcd,visa,000a7f0bbfe6da406b99,641
c54373f8378411a73fe6,2017-04-19,10731d81f8da79b8516a,amex,000a7f0bbfe6da406b99,2200
52b7a9d88cbdadf89da8,2017-04-05,c8c0c4a4b8da1f6d8e7a,amex,000a7f0bbfe6da406b99,9900
74a5157bc50439b0ae01,2017-05-04,9d9d174802bc117006fd,visa,000a7f0bbfe6da406b99,200
6bc851cbdcdc116741d9,2017-07-01,f56cb78d6b4b3e85bc8a,mc,000a7f0bbfe6da406b99,299
8c39a9f43539fc08b241,2017-10-06,b08fee734939a660842b,amex,001885123fdb83c63500,26000
5ed8cd8fb9e9defcc8c1,2017-11-13,30bf2d5576926645a342,visa,002ae0f93094d37d8ce3,2677
037fa31e028a0695d662,2017-07-19,dd0d673d4fb0ca2bea7a,amex,000a7f0bbfe6da406b99,1800
2bba5589a02847937387,2017-10-15,f3f1fb15e69ec5426220,visa,000a7f0bbfe6da406b99,899
68a3f8e5a5ff0ebfbead,2017-10-13,c151b47461b9e970a8d4,visa,000c1137a7f69d4e7645,10000
708fa1dcaea2881a9e7a,2017-11-15,e302e7f739f2a9e800b1,visa,000a7f0bbfe6da406b99,3752
f0cfc4c3e1301ab07b90,2017-02-14,762923d6055faeac9c6e,visa,0031acb0ca7f57bc9950,600
931b72e12cdf7171cb85,2017-09-19,75b62686583221ab4c97,visa,0031acb0ca7f57bc9950,600
99ca8e06f2556d07b62d,2017-02-02,981f564268b2c22da2ee,visa,003a2850db225ceda20f,5500
58b9db8c1ba729013254,2017-01-12,28819204fef520f2872a,visa,000a7f0bbfe6da406b99,570
719b784a3c6c1c5ab483,2017-02-16,43dcab5352a50f2281e1,visa,0012647501382dfc1183,692
a4cbc6c8cdd0b36cda23,2017-02-02,71f80bb4e97752f3b27d,dscvr,003a2850db225ceda20f,5500
65842df5bfe1820ba638,2017-07-06,c6b489c8177faa50fe37,dscvr,000a7f0bbfe6da406b99,4317
093d047a7202386dca3c,2017-05-06,9acac879742293806b78,visa,0018672f6b75b345d29b,603
dddbee1a410f0f33b899,2017-06-07,19b169ff450971f31cad,mc,00091cfff0d6f5c6f2f0,500
7e0784c7aeb379ef1bf0,2017-05-13,7f1f640653649bafa31d,visa,000a7f0bbfe6da406b99,599
aa6488db987a94a6b3e6,2017-06-08,1f3003416ea94f4f838a,dscvr,000a7f0bbfe6da406b99,200
7b75fb793ca67df00343,2017-06-14,bae0ff501865101481ec,visa,000a7f0bbfe6da406b99,1600
989d1a5e3681e17fc5d1,2017-08-04,4873ac4ad93393e6e17a,mc,000a7f0bbfe6da406b99,399
e09fd9ae90ac3b99c0fc,2017-07-09,6e51c7a02195a9d4649b,visa,000a7f0bbfe6da406b99,513
94d84759c7b621ff8288,2017-12-25,eb7dab8adb3f5d1b9ead,amex,000a7f0bbfe6da406b99,5153
6fef6dd63ce20f7ab102,2017-08-09,39af46de3c0155e262e1,visa,000a7f0bbfe6da406b99,990
7e76b5c49d7e075f155d,2017-09-04,e287dd275aa7f33d026a,visa,000a7f0bbfe6da406b99,599
7749ef1deac3c56f5b9d,2017-11-21,f3c1bff65443fc28d820,visa,001885123fdb83c63500,22500
92229a70953bc8087f12,2017-08-21,53c3d78e38305ae0e512,visa,0031acb0ca7f57bc9950,1000
f86cb018a73178a03a36,2017-12-25,4732e1758371d4b02f12,visa,0031acb0ca7f57bc9950,4500
d5af324eb920cb87435f,2017-06-30,251e70a6d82a56b10fce,visa,0031acb0ca7f57bc9950,500
35e0dd88f350c7e46e80,2017-12-07,e27bd1054cd2e8144d7c,visa,0031acb0ca7f57bc9950,500
dd34762d2ac088e0b817,2017-04-06,16309100ddcc6f35d23f,visa,004060dcf15f345a7674,795
551bd20b94165475f511,2017-02-17,e529d0d37b78294f8930,visa,000ec347020644e08a55,1200
887029cdedd1f7bcd124,2017-02-21,1bf4da2b224e9b3ceacf,mc,0016eabe5ba8147fe1bb,57841
288a7a5be9b01002fc9b,2017-03-04,0a05b984cab724ee5df4,visa,000a7f0bbfe6da406b99,1600
eb4ed4522a71bf3df677,2017-04-21,d0412685f93604c95b1c,visa,000a7f0bbfe6da406b99,799
cfcd50a22673547a8335,2017-03-08,d79bfcec44691537a913,visa,000a7f0bbfe6da406b99,875
56aaf14f5f761478adef,2017-09-04,e6fd8f2d384d38f26c9d,mc,000a7f0bbfe6da406b99,359
6c8668358660a2258659,2017-06-14,99c05bf166313986de09,visa,000a7f0bbfe6da406b99,399
19a83a36926c67707059,2017-12-04,bc1c6bb28ac447223816,dscvr,0039df982a37adaa007b,2236
953c8c3cb32b4253cffe,2017-11-13,bf1abc670c52e442b91e,visa,000a7f0bbfe6da406b99,329
b8366d1fc39b444f8947,2017-11-27,894262d69f85cc8ff414,amex,001885123fdb83c63500,22500
754bb9941b43b508fc64,2017-11-14,5f3cc4d0140282efb229,visa,00158d75a3df80af8f08,6668
031c31c5e5c699fdd478,2017-12-06,b646b8ebb4de67febd39,amex,0001785da6b50f3bb6b8,5050
0f33f4214deda45ceb7f,2017-12-22,69a5f74a39547efb68cb,visa,000a7f0bbfe6da406b99,900
9824869f9142a4630a45,2017-09-28,41054f8508eb576a79ed,visa,0031acb0ca7f57bc9950,900
e0e69257f3e4029d563d,2017-02-08,056484df495f628bfe23,visa,0031acb0ca7f57bc9950,500
b606896e8279380e25fd,2017-02-08,3b6577ce800e7d33572d,visa,0031acb0ca7f57bc9950,600
7a19303af636052e930b,2017-05-12,3f83c76da0990875580d,visa,0031acb0ca7f57bc9950,500
530b54f0200ec3e7b3ae,2017-09-26,4666e788db0400bf4133,mc,0031acb0ca7f57bc9950,2750
565dd90c9715c90617c5,2017-05-25,334cb42808e58ef08712,amex,0031acb0ca7f57bc9950,1000
fdcab851b918caba515e,2017-06-20,7fba2cf26df5ddbb92a7,mc,0031acb0ca7f57bc9950,600
d3f00b934b8dcaed0855,2017-06-01,d9bb78bd3b691b4350a7,amex,0031acb0ca7f57bc9950,3500
7ceacf78d2a37cf3f89f,2017-10-16,84f37dd70bd0c951f603,visa,0031acb0ca7f57bc9950,4850
909a7eb02cf34d1d350e,2017-01-14,ffaf5a719277e3e44812,visa,00333309746af77c4d25,50
8d194e1d72eb0e0835a6,2017-02-02,1a59ff33dc3a516d5eda,visa,003a2850db225ceda20f,5500
1c79bc05746e41362282,2017-05-06,005459230a6f69e9becf,visa,0020d4d172d98659893e,9867
ea0f2d398387753555fd,2017-03-27,6d4c8cf069070d768db4,visa,000a7f0bbfe6da406b99,1193
8b15c6372e562dc223a4,2017-03-29,c64b236cdd0408960311,visa,000a7f0bbfe6da406b99,499
ad946fadf0142fadb62b,2017-08-07,f4c475be3e8c127d9748,amex,000a7f0bbfe6da406b99,249
24026209b38f6ad784b8,2017-05-18,04521c917eb4b50cae68,mc,0009129739ebdcc679e8,2225
a97dd5eaf098cbe42ac9,2017-05-09,0029c40a7dd73193f091,mc,000a7f0bbfe6da406b99,398
38067de6b940e8ada18a,2017-05-14,5de0dc9751aec8821c26,visa,00351fa977921fa05812,280
03451a4e9d88a14e29f1,2017-06-17,1581339f43cc09c13c63,amex,001885123fdb83c63500,26000
5605e6eab20b170733f4,2017-09-04,976f41530d57a612b257,visa,001456d92510d7e7ec87,11328
95d9f3b7d3cb13d0af80,2017-09-05,9258129524239c193e36,amex,000a7f0bbfe6da406b99,499
f4e6314203dc351a8ae7,2017-10-30,6bc5b6ffbee63653d8dc,visa,000a7f0bbfe6da406b99,6330
2df6da88ac544ca96127,2017-07-21,0ebfe9656a532af0b90b,visa,0031acb0ca7f57bc9950,500
1a5493af8bd6ebfdbca1,2017-02-09,115198f3df25e13613c1,visa,0031acb0ca7f57bc9950,800
124398f024d9802bfe4d,2017-02-02,d1d6e83447593ed2b1a4,visa,003a2850db225ceda20f,5500
9c9269dea66c99cf246b,2017-01-19,949aa2c2ae8739263c9e,visa,000a7f0bbfe6da406b99,266
690deb5e8adb04dac46c,2017-01-22,f3afc865faa096bd9dbb,amex,000a7f0bbfe6da406b99,10456
131999962b72543b5138,2017-02-02,56735d37e6f6069ad2ac,dscvr,003a2850db225ceda20f,5500
62c14625ed0225e16bec,2017-02-02,b677184d1e0d069c07e6,visa,003a2850db225ceda20f,14900
b7d931b1f342c2ac5492,2017-02-27,e5648865e16c6da702a7,visa,000a7f0bbfe6da406b99,3090
2c9132ad7f4c59ea872f,2017-02-22,4c7e7530a687ecf80b69,visa,00316bbd9ab75ba02615,61400
5d222e52dfa47d376b68,2017-04-07,3f36e9ebdbb0d22702db,visa,003192bbb1cd6b84d402,62
88458373ee5860d73360,2017-03-24,82f9d77891ec913d5afe,visa,000a7f0bbfe6da406b99,279
4a40e48f86882b1ee630,2017-07-21,59596e6380626988fcc0,visa,00091cfff0d6f5c6f2f0,1000
0987f6dab6ce9f8e26e4,2017-05-06,8d38c7e4601323a57fea,visa,0018672f6b75b345d29b,211
0313c0e355ddd022adf0,2017-09-29,b059bd955c6e23a0f543,visa,00165e22c3af3ebb51f0,295
2f93efcf4b02d37a26e9,2017-05-12,f537c0cd1ba84ec1e262,visa,000a7f0bbfe6da406b99,399
bf5fe810752f47c46d31,2017-06-03,c306048d756c6bdc18b7,visa,000a7f0bbfe6da406b99,4980
bb236956e2d1c84b797b,2017-07-07,cdef11d06ccc9e07020e,visa,000a7f0bbfe6da406b99,357
0eff931f5edfcc19c6e5,2017-07-12,888a0651ed02ec84c433,amex,000a7f0bbfe6da406b99,179
059bd3cd86a84663c457,2017-08-11,23dfe14e3fb69042612b,mc,00227140d054052440db,2500
e310b01a380b0bccbe3a,2017-09-11,bb69a046272fec3958cd,mc,003de4bd67b731454193,24000
2a369183bf13ab99ca21,2017-09-13,0bb890c2059db54e1173,mc,000a7f0bbfe6da406b99,299
9437bb20dbd8ef2f794e,2017-11-09,67af7e9612ba8d3a6f82,visa,002ca498c1fef1176933,6425
edcb7f6be4e84468f8c3,2017-09-14,e35082d2a2b7f98790c4,mc,00316bbd9ab75ba02615,135000
eeb0659f5bfc39691c5a,2017-11-23,b201ba87348d250f9d7b,visa,000a7f0bbfe6da406b99,4372
9ca33d0e22956b07785c,2017-01-03,2ac9ab9743ed15c173ef,amex,0031acb0ca7f57bc9950,6400
7d0d79ed372655cb185c,2017-01-19,9c41ca88b82e6f0bd1ab,visa,0031acb0ca7f57bc9950,900
920bdd88593a7439550c,2017-10-18,38ca36850d73e869f852,visa,0031acb0ca7f57bc9950,3800
b40398c41d1015062cf1,2017-12-04,c802fdef91d347c88e67,mc,001f01917191b5fc9822,499
fbb41bc2bce79b7561ed,2017-01-21,2a1fc1db0e9e2cca7bb3,visa,000a7f0bbfe6da406b99,2424
a026b929b7f2937fedcd,2017-03-21,7832f96e60ecd1b0415a,visa,000a7f0bbfe6da406b99,2238
0072f79ca05f2cb6c347,2017-02-01,06ddc2647c92bf44c8b3,visa,000a7f0bbfe6da406b99,1595
6088dbb521b4e7d80ce2,2017-05-09,249fd667e17083ae5e34,visa,000a7f0bbfe6da406b99,648
dba5276a38c7428503fe,2017-03-14,03d3464aebdcf437ab13,visa,000397865927f9d833df,23900
dcdb0b6f926d362c630f,2017-04-24,b54deb9ed99c1b9ec298,mc,002317298616c1cd76e2,1525
21613d1d6ea91cd9fb83,2017-05-02,f777112f7e21b80e20d5,visa,0040dd2c85af71cde0d4,17995
e38ddd2c721b9a6e3a64,2017-06-10,c2652aba34b2d1d40809,visa,000a7f0bbfe6da406b99,899
fc7a7d0a4ce1dd921e68,2017-07-30,54acc85f30b8300e02d6,visa,000a7f0bbfe6da406b99,15935
61aec528d49ff1c9a20b,2017-08-17,105eb2eee457cbb27a10,visa,000a7f0bbfe6da406b99,499
1528df43b50a5984c531,2017-08-24,c8d5156b8df6a4ecb183,visa,000a7f0bbfe6da406b99,1798
d383fd4f5f1e9ed28236,2017-12-19,0d7e7416f9377f6a5bbe,visa,000cdbd951ae35ca16ec,5000
c1c5938eaa99ae506f17,2017-10-11,595499866d164526c72c,visa,000a7f0bbfe6da406b99,5892
35c3120775d161f7e6bc,2017-12-17,c460aad33a23cf86e797,dscvr,000a7f0bbfe6da406b99,6985
c5f3268ce8e80f666681,2017-01-17,c3d13fca70317b127fd7,visa,0031acb0ca7f57bc9950,350
83a7a43c726f809195ed,2017-02-08,c25cee41e19c5079ab32,visa,0031acb0ca7f57bc9950,700
